,id,title,overview,release_date,popularity,vote_average,vote_count
115,767401,1Up,"After Valerie Lee quits her college esports team, she quickly realizes that her decision comes at the cost of her scholarship. Valerie soon discovers a loophole to save her collegiate future, if she can find a coach and assemble a whole new varsity-caliber team capable of reaching the State Finals.",2022-07-15,267.892,5.3,21
116,575322,Project Gemini,"After depleting Earth's resources for centuries, humankind's survival requires an exodus to outer space. An international expedition is quickly formed to find a suitable new planet, but when plans go awry, the crew is suddenly stranded without power on a strange planet, where something unimaginable lies in wait.",2022-01-06,222.718,5.8,315
117,399566,Godzilla vs. Kong,"In a time when monsters walk the Earth, humanity’s fight for its future sets Godzilla and Kong on a collision course that will see the two most powerful forces of nature on the planet collide in a spectacular battle for the ages.",2021-03-24,216.141,7.7,8697
118,764,The Evil Dead,"In 1979, a group of college students find a Sumerian Book of the Dead in an old cabin they've rented for a weekend getaway.",1981-09-10,222.235,7.3,3331
119,508947,Turning Red,"Thirteen-year-old Mei is experiencing the awkwardness of being a teenager with a twist – when she gets too excited, she transforms into a giant red panda.",2022-03-10,223.026,7.5,4110
120,836225,The Exorcism of God,"An American priest working in Mexico is considered a saint by many local parishioners. However, due to a botched exorcism, he carries a secret that’s eating him alive until he gets an opportunity to face his demon one final time.",2022-03-11,195.477,7.2,813
121,717728,Jeepers Creepers: Reborn,"Forced to travel with her boyfriend to a horror festival, Laine begins to experience disturbing visions associated with the urban legend of The Creeper. As the festival arrives and the blood-soaked entertainment builds to a frenzy, she becomes the center of it while something unearthly has been summoned.",2022-09-15,205.007,5.8,744
122,1093349,Barbie: Skipper and the Big Babysitting Adventure,"Barbie’s younger sister Skipper is a babysitting expert, but when her babysitting business hits a snag, she takes a summer job at a water park and tries out different jobs with some new friends. A birthday party at the park goes awry and Skipper’s babysitting skills save the day! The success renews Skipper’s confidence in her babysitting business, and she and her new friends start a babysitting squad.",2023-03-03,223.04,7.3,24
123,873126,My Name Is Vendetta,"After old enemies kill his family, a former mafia enforcer and his feisty daughter flee to Milan, where they hide out while plotting their revenge.",2022-11-30,216.526,6.8,453
124,919570,R.M.N.,"A few days before Christmas, having quit his job in Germany, Matthias returns to his Transylvanian village. He wishes to involve himself more in the education of his son, Rudi, left for too long in the care of his mother, Ana, and to rid him of the unresolved fears that have gripped him. He’s also eager to see his ex-lover Csilla and preoccupied about his old father, Otto. When a few new workers are hired at the small factory that Csilla manages, the peace of the community is disturbed, underlying fears grip the adults, and frustrations, conflicts and passions erupt through the thin sliver of apparent understanding and calm.",2022-06-03,175.969,7.0,60
125,937278,A Man Called Otto,"When a lively young family moves in next door, grumpy widower Otto Anderson meets his match in a quick-witted, pregnant woman named Marisol, leading to an unlikely friendship that turns his world upside down.",2022-12-28,207.063,7.9,1069
126,568124,Encanto,"The tale of an extraordinary family, the Madrigals, who live hidden in the mountains of Colombia, in a magical house, in a vibrant town, in a wondrous, charmed place called an Encanto. The magic of the Encanto has blessed every child in the family—every child except one, Mirabel. But when she discovers that the magic surrounding the Encanto is in danger, Mirabel decides that she, the only ordinary Madrigal, might just be her exceptional family's last hope.",2021-10-13,221.183,7.6,8133
127,993621,The Stranger in Our Bed,A newly married woman leaves her wealthy husband for a lover who mysteriously disappears. Things start to unravel and become life-threatening on a trip to the husband's family estate.,2022-08-26,321.638,6.1,22
128,1023156,The Open Body,"1909. Miguel, a young teacher, is destined for a small mountain town on the border between Spain and Portugal: Lobosandaus, an inhospitable place, inhabited by distant people with remote traditions. It doesn't seem like the ideal place for someone like Miguel, who is determined to spread light and knowledge among his students. But reason cannot overpower desire, and as winter progresses, Miguel feels the darkness take over everything around him while his fascination with the enigmatic Dorinda grows. The unexpected death of an inhabitant will have a big impact on the city and will open the doors to a strange and ghostly presence.",2022-12-09,157.867,4.5,2
129,447365,Guardians of the Galaxy Volume 3,"Peter Quill, still reeling from the loss of Gamora, must rally his team around him to defend the universe along with protecting one of their own. A mission that, if not completed successfully, could quite possibly lead to the end of the Guardians as we know them.",2023-05-03,249.137,0.0,0
130,845659,Perfect Addiction,A female boxing trainer discovers that her champion cage-fighter boyfriend has been cheating on her with her sister and decides to seek revenge by training up his arch-rival to challenge him.,2023-02-16,200.904,6.7,93
131,28152,Super Mario Brothers: Great Mission to Rescue Princess Peach,"When Princess Peach is kidnapped by the monster King Koopa, Mario and his brother Luigi journey to the Mushroom Kingdom to rescue her.",1986-07-20,195.484,6.0,18
132,899112,Violent Night,"When a team of mercenaries breaks into a wealthy family compound on Christmas Eve, taking everyone inside hostage, the team isn’t prepared for a surprise combatant: Santa Claus is on the grounds, and he’s about to show why this Nick is no saint.",2022-11-30,245.448,7.6,1385
133,1035806,Detective Knight: Independence,"Detective James Knight 's last-minute assignment to the Independence Day shift turns into a race to stop an unbalanced ambulance EMT from imperiling the city's festivities. The misguided vigilante, playing cop with a stolen gun and uniform, has a bank vault full of reasons to put on his own fireworks show... one that will strike dangerously close to Knight's home.",2023-01-20,223.72,5.6,110
134,946740,Papá al rescate,"Nicolás, one week away from getting married, receives a letter that forces him to face his best-kept secret: he is the father of a girl he only knew at birth. He only has 3 days to recover her before she goes to the adoption system.",2023-01-05,184.215,5.5,16
135,782936,Nocebo,"A fashion designer hires a nanny from the Philippines to assist her in caring for her family while she is suffering from what she believes is a tick-related illness. The nanny uses traditional Filipino folk healing techniques to help her, but in the process of doing so, she uncovers a horrifying truth about why she is there and why her employer is actually sick.",2022-11-03,212.229,6.2,69
136,299536,Avengers: Infinity War,"As the Avengers and their allies have continued to protect the world from threats too large for any one hero to handle, a new danger has emerged from the cosmic shadows: Thanos. A despot of intergalactic infamy, his goal is to collect all six Infinity Stones, artifacts of unimaginable power, and use them to inflict his twisted will on all of reality. Everything the Avengers have fought for has led up to this moment - the fate of Earth and existence itself has never been more uncertain.",2018-04-25,234.53,8.3,26738
137,917300,The Surprise Visit,"When a young couple makes a surprise visit to Mom, they get an even bigger surprise themselves from an old family friend who plans to steal Mom’s valuable jewelry while she is out of town. But when the “easy peasy” robbery goes wrong, resulting in the accidental death of the daughter’s husband, it forces the two young drug addicts to make a difficult decision: to abandon ship, or do the unthinkable.",2022-01-14,216.668,4.3,11
138,800787,A Good Person,Allison's life falls apart following her involvement in a fatal accident. The unlikely relationship she forms with her would-be father-in-law helps her live a life worth living.,2023-03-23,168.071,7.0,40
139,267805,There Are No Saints,"A man is imprisoned for a crime he didn't commit. When his wife is murdered and his son kidnapped and taken to Mexico, he devises an elaborate and dangerous plan to rescue his son and avenge the murder.",2022-05-27,194.955,5.3,89
